STDOUT:
Results will be saved in /home/philip/projects/Circuit-Completion-Using-GNNs/component classification/evaluation/FEGIN/results/model_FEGIN_dataset_ltspice_demos
Command line input: python main.py --data ltspice_demos --representation component_pin --model FEGIN --layers 2 --hiddens 16 --batch_size 256 --lr 0.001 --emb_size 250 --epochs 100 --save_appendix component_pin_L2_H16_BS256_LR0.001_E250 --no_val
 is saved.
-----
ltspice_demos - FEGIN
Using 2 layers, 16 hidden units, h = 2
Loading component_pin representation dataset
dataset loaded 16 4 1948
ENTERED
Training FEGIN on component_pin representation
Train: 1565, Test: 383
##################ITERATION #0 ****************************************
 epoch: 0, train_loss: 1.3870, test_loss: 1.3858, test_f1: 0.0301
 epoch: 1, train_loss: 1.3802, test_loss: 1.3827, test_f1: 0.1666
 epoch: 2, train_loss: 1.3755, test_loss: 1.3795, test_f1: 0.2281
 epoch: 3, train_loss: 1.3706, test_loss: 1.3761, test_f1: 0.2281
 epoch: 4, train_loss: 1.3656, test_loss: 1.3724, test_f1: 0.2281
 epoch: 5, train_loss: 1.3598, test_loss: 1.3675, test_f1: 0.2281
 epoch: 6, train_loss: 1.3531, test_loss: 1.3609, test_f1: 0.2281
 epoch: 7, train_loss: 1.3455, test_loss: 1.3517, test_f1: 0.2281
 epoch: 8, train_loss: 1.3359, test_loss: 1.3418, test_f1: 0.2281
 epoch: 9, train_loss: 1.3258, test_loss: 1.3298, test_f1: 0.2281
 epoch: 10, train_loss: 1.3124, test_loss: 1.3179, test_f1: 0.2281
 epoch: 11, train_loss: 1.2978, test_loss: 1.3046, test_f1: 0.2281
 epoch: 12, train_loss: 1.2834, test_loss: 1.2917, test_f1: 0.2281
 epoch: 13, train_loss: 1.2629, test_loss: 1.2809, test_f1: 0.2281
 epoch: 14, train_loss: 1.2481, test_loss: 1.2711, test_f1: 0.2281
 epoch: 15, train_loss: 1.2318, test_loss: 1.2643, test_f1: 0.2281
 epoch: 16, train_loss: 1.2133, test_loss: 1.2567, test_f1: 0.2281
 epoch: 17, train_loss: 1.1970, test_loss: 1.2518, test_f1: 0.2281
 epoch: 18, train_loss: 1.1867, test_loss: 1.2406, test_f1: 0.2485
 epoch: 19, train_loss: 1.1750, test_loss: 1.2334, test_f1: 0.2583
 epoch: 20, train_loss: 1.1651, test_loss: 1.2234, test_f1: 0.2585
 epoch: 21, train_loss: 1.1578, test_loss: 1.2192, test_f1: 0.2587
 epoch: 22, train_loss: 1.1390, test_loss: 1.2221, test_f1: 0.2586
 epoch: 23, train_loss: 1.1397, test_loss: 1.2176, test_f1: 0.2564
 epoch: 24, train_loss: 1.1302, test_loss: 1.2131, test_f1: 0.2565
 epoch: 25, train_loss: 1.1230, test_loss: 1.2056, test_f1: 0.2569
 epoch: 26, train_loss: 1.1099, test_loss: 1.1961, test_f1: 0.2532
 epoch: 27, train_loss: 1.1156, test_loss: 1.1893, test_f1: 0.2532
 epoch: 28, train_loss: 1.1059, test_loss: 1.1853, test_f1: 0.2888
 epoch: 29, train_loss: 1.1019, test_loss: 1.1896, test_f1: 0.3104
 epoch: 30, train_loss: 1.0960, test_loss: 1.1922, test_f1: 0.2962
 epoch: 31, train_loss: 1.0924, test_loss: 1.1818, test_f1: 0.2935
 epoch: 32, train_loss: 1.0845, test_loss: 1.1656, test_f1: 0.3072
 epoch: 33, train_loss: 1.0834, test_loss: 1.1748, test_f1: 0.3297
 epoch: 34, train_loss: 1.0738, test_loss: 1.1984, test_f1: 0.3412
 epoch: 35, train_loss: 1.0699, test_loss: 1.1869, test_f1: 0.3471
 epoch: 36, train_loss: 1.0612, test_loss: 1.1692, test_f1: 0.3326
 epoch: 37, train_loss: 1.0608, test_loss: 1.1536, test_f1: 0.3155
 epoch: 38, train_loss: 1.0555, test_loss: 1.1619, test_f1: 0.3126
 epoch: 39, train_loss: 1.0525, test_loss: 1.1707, test_f1: 0.3316
 epoch: 40, train_loss: 1.0461, test_loss: 1.1429, test_f1: 0.3458
 epoch: 41, train_loss: 1.0446, test_loss: 1.1240, test_f1: 0.3099
 epoch: 42, train_loss: 1.0385, test_loss: 1.1367, test_f1: 0.3052
 epoch: 43, train_loss: 1.0279, test_loss: 1.1506, test_f1: 0.3052
 epoch: 44, train_loss: 1.0277, test_loss: 1.1604, test_f1: 0.3127
 epoch: 45, train_loss: 1.0186, test_loss: 1.1565, test_f1: 0.3589
 epoch: 46, train_loss: 1.0117, test_loss: 1.1634, test_f1: 0.4133
 epoch: 47, train_loss: 1.0126, test_loss: 1.1213, test_f1: 0.4635
 epoch: 48, train_loss: 1.0109, test_loss: 1.1079, test_f1: 0.4878
 epoch: 49, train_loss: 1.0032, test_loss: 1.1044, test_f1: 0.4745
 epoch: 50, train_loss: 0.9963, test_loss: 1.1261, test_f1: 0.4622
 epoch: 51, train_loss: 0.9907, test_loss: 1.0969, test_f1: 0.4814
 epoch: 52, train_loss: 0.9863, test_loss: 1.0769, test_f1: 0.4914
 epoch: 53, train_loss: 0.9728, test_loss: 1.0798, test_f1: 0.4956
 epoch: 54, train_loss: 0.9758, test_loss: 1.0854, test_f1: 0.5022
 epoch: 55, train_loss: 0.9729, test_loss: 1.0833, test_f1: 0.4982
 epoch: 56, train_loss: 0.9566, test_loss: 1.0880, test_f1: 0.5086
 epoch: 57, train_loss: 0.9685, test_loss: 1.0731, test_f1: 0.5394
 epoch: 58, train_loss: 0.9631, test_loss: 1.0665, test_f1: 0.5447
 epoch: 59, train_loss: 0.9613, test_loss: 1.0676, test_f1: 0.5448
 epoch: 60, train_loss: 0.9556, test_loss: 1.0742, test_f1: 0.5416
 epoch: 61, train_loss: 0.9546, test_loss: 1.0645, test_f1: 0.5106
 epoch: 62, train_loss: 0.9394, test_loss: 1.0520, test_f1: 0.5073
 epoch: 63, train_loss: 0.9457, test_loss: 1.0514, test_f1: 0.5171
 epoch: 64, train_loss: 0.9380, test_loss: 1.0501, test_f1: 0.5083
 epoch: 65, train_loss: 0.9312, test_loss: 1.0602, test_f1: 0.5041
 epoch: 66, train_loss: 0.9343, test_loss: 1.0438, test_f1: 0.5056
 epoch: 67, train_loss: 0.9221, test_loss: 1.0393, test_f1: 0.5140
 epoch: 68, train_loss: 0.9257, test_loss: 1.0351, test_f1: 0.5189
 epoch: 69, train_loss: 0.9143, test_loss: 1.0364, test_f1: 0.5117
 epoch: 70, train_loss: 0.9079, test_loss: 1.0483, test_f1: 0.4948
 epoch: 71, train_loss: 0.9030, test_loss: 1.0458, test_f1: 0.5388
 epoch: 72, train_loss: 0.9020, test_loss: 1.0423, test_f1: 0.5463
 epoch: 73, train_loss: 0.8990, test_loss: 1.0480, test_f1: 0.5178
 epoch: 74, train_loss: 0.9038, test_loss: 1.0449, test_f1: 0.5244
 epoch: 75, train_loss: 0.8910, test_loss: 1.0263, test_f1: 0.5344
 epoch: 76, train_loss: 0.8849, test_loss: 1.0179, test_f1: 0.5165
 epoch: 77, train_loss: 0.8801, test_loss: 1.0327, test_f1: 0.4896
 epoch: 78, train_loss: 0.8730, test_loss: 1.0470, test_f1: 0.5010
 epoch: 79, train_loss: 0.8692, test_loss: 1.0124, test_f1: 0.5168
 epoch: 80, train_loss: 0.8841, test_loss: 1.0155, test_f1: 0.5356
 epoch: 81, train_loss: 0.8665, test_loss: 1.0333, test_f1: 0.5296
 epoch: 82, train_loss: 0.8787, test_loss: 1.0337, test_f1: 0.5500
 epoch: 83, train_loss: 0.8663, test_loss: 1.0344, test_f1: 0.5322
 epoch: 84, train_loss: 0.8662, test_loss: 1.0194, test_f1: 0.5353
 epoch: 85, train_loss: 0.8676, test_loss: 1.0203, test_f1: 0.5416
 epoch: 86, train_loss: 0.8594, test_loss: 1.0144, test_f1: 0.5626
 epoch: 87, train_loss: 0.8562, test_loss: 1.0257, test_f1: 0.5567
 epoch: 88, train_loss: 0.8629, test_loss: 1.0279, test_f1: 0.5467
 epoch: 89, train_loss: 0.8552, test_loss: 1.0091, test_f1: 0.5358
 epoch: 90, train_loss: 0.8448, test_loss: 1.0142, test_f1: 0.5247
 epoch: 91, train_loss: 0.8545, test_loss: 1.0257, test_f1: 0.5275
 epoch: 92, train_loss: 0.8405, test_loss: 1.0420, test_f1: 0.5284
 epoch: 93, train_loss: 0.8489, test_loss: 1.0322, test_f1: 0.5192
 epoch: 94, train_loss: 0.8328, test_loss: 1.0227, test_f1: 0.5330
 epoch: 95, train_loss: 0.8388, test_loss: 1.0230, test_f1: 0.5288
 epoch: 96, train_loss: 0.8298, test_loss: 1.0262, test_f1: 0.5187
 epoch: 97, train_loss: 0.8353, test_loss: 1.0298, test_f1: 0.5113
 epoch: 98, train_loss: 0.8299, test_loss: 1.1180, test_f1: 0.5208
 epoch: 99, train_loss: 0.8268, test_loss: 1.1097, test_f1: 0.5281
##################ITERATION #1 ****************************************
 epoch: 0, train_loss: 1.3693, test_loss: 1.3630, test_f1: 0.2281
 epoch: 1, train_loss: 1.3383, test_loss: 1.3545, test_f1: 0.2281
 epoch: 2, train_loss: 1.3200, test_loss: 1.3430, test_f1: 0.2281
 epoch: 3, train_loss: 1.3025, test_loss: 1.3315, test_f1: 0.2281
 epoch: 4, train_loss: 1.2884, test_loss: 1.3210, test_f1: 0.2281
 epoch: 5, train_loss: 1.2760, test_loss: 1.3130, test_f1: 0.2281
 epoch: 6, train_loss: 1.2613, test_loss: 1.3062, test_f1: 0.2281
 epoch: 7, train_loss: 1.2493, test_loss: 1.3010, test_f1: 0.2281
 epoch: 8, train_loss: 1.2400, test_loss: 1.2965, test_f1: 0.2281
 epoch: 9, train_loss: 1.2317, test_loss: 1.2904, test_f1: 0.2281
 epoch: 10, train_loss: 1.2257, test_loss: 1.2846, test_f1: 0.2281
 epoch: 11, train_loss: 1.2193, test_loss: 1.2785, test_f1: 0.2281
 epoch: 12, train_loss: 1.2102, test_loss: 1.2732, test_f1: 0.2281
 epoch: 13, train_loss: 1.2036, test_loss: 1.2692, test_f1: 0.2281
 epoch: 14, train_loss: 1.1970, test_loss: 1.2645, test_f1: 0.2281
 epoch: 15, train_loss: 1.1878, test_loss: 1.2626, test_f1: 0.2248
 epoch: 16, train_loss: 1.1799, test_loss: 1.2586, test_f1: 0.2341
 epoch: 17, train_loss: 1.1761, test_loss: 1.2532, test_f1: 0.2409
 epoch: 18, train_loss: 1.1615, test_loss: 1.2401, test_f1: 0.2532
 epoch: 19, train_loss: 1.1553, test_loss: 1.2383, test_f1: 0.3038
 epoch: 20, train_loss: 1.1533, test_loss: 1.2272, test_f1: 0.2880
 epoch: 21, train_loss: 1.1453, test_loss: 1.2153, test_f1: 0.3176
 epoch: 22, train_loss: 1.1408, test_loss: 1.2098, test_f1: 0.3205
 epoch: 23, train_loss: 1.1285, test_loss: 1.1999, test_f1: 0.3234
 epoch: 24, train_loss: 1.1182, test_loss: 1.1930, test_f1: 0.3284
 epoch: 25, train_loss: 1.1122, test_loss: 1.1904, test_f1: 0.3397
 epoch: 26, train_loss: 1.1055, test_loss: 1.1845, test_f1: 0.3719
 epoch: 27, train_loss: 1.1040, test_loss: 1.1900, test_f1: 0.3686
 epoch: 28, train_loss: 1.0920, test_loss: 1.1835, test_f1: 0.3791
 epoch: 29, train_loss: 1.0881, test_loss: 1.1705, test_f1: 0.3791
 epoch: 30, train_loss: 1.0739, test_loss: 1.1758, test_f1: 0.3686
 epoch: 31, train_loss: 1.0741, test_loss: 1.1710, test_f1: 0.3713
 epoch: 32, train_loss: 1.0652, test_loss: 1.1712, test_f1: 0.3686
 epoch: 33, train_loss: 1.0630, test_loss: 1.1490, test_f1: 0.3999
 epoch: 34, train_loss: 1.0549, test_loss: 1.1555, test_f1: 0.3771
 epoch: 35, train_loss: 1.0469, test_loss: 1.1516, test_f1: 0.3908
 epoch: 36, train_loss: 1.0482, test_loss: 1.1403, test_f1: 0.3935
