 epoch: 0, train_loss: 1.3587, test_loss: 1.3006, test_f1: 0.2281
 epoch: 1, train_loss: 1.2424, test_loss: 1.3179, test_f1: 0.2281
 epoch: 2, train_loss: 1.1718, test_loss: 1.3199, test_f1: 0.2539
 epoch: 3, train_loss: 1.1170, test_loss: 1.2077, test_f1: 0.2929
 epoch: 4, train_loss: 1.1386, test_loss: 1.1422, test_f1: 0.3879
 epoch: 5, train_loss: 1.1297, test_loss: 1.1473, test_f1: 0.3195
 epoch: 6, train_loss: 1.0869, test_loss: 1.4483, test_f1: 0.2620
 epoch: 7, train_loss: 1.0709, test_loss: 1.5116, test_f1: 0.3422
 epoch: 8, train_loss: 1.0836, test_loss: 1.1438, test_f1: 0.4229
 epoch: 9, train_loss: 1.0869, test_loss: 1.3073, test_f1: 0.2631
 epoch: 10, train_loss: 1.0681, test_loss: 1.3344, test_f1: 0.2504
 epoch: 11, train_loss: 1.0483, test_loss: 1.2638, test_f1: 0.4004
 epoch: 12, train_loss: 1.0596, test_loss: 1.2206, test_f1: 0.3597
 epoch: 13, train_loss: 1.0470, test_loss: 1.1415, test_f1: 0.4283
 epoch: 14, train_loss: 1.0355, test_loss: 1.1334, test_f1: 0.3831
 epoch: 15, train_loss: 1.0358, test_loss: 1.1349, test_f1: 0.4497
 epoch: 16, train_loss: 1.0679, test_loss: 1.1510, test_f1: 0.4273
 epoch: 17, train_loss: 1.0439, test_loss: 1.1442, test_f1: 0.4307
 epoch: 18, train_loss: 1.0548, test_loss: 1.1467, test_f1: 0.3317
 epoch: 19, train_loss: 1.0495, test_loss: 1.1713, test_f1: 0.4307
 epoch: 20, train_loss: 1.0387, test_loss: 1.1310, test_f1: 0.4371
 epoch: 21, train_loss: 1.0401, test_loss: 1.1453, test_f1: 0.4268
 epoch: 22, train_loss: 1.0285, test_loss: 1.1280, test_f1: 0.4346
 epoch: 23, train_loss: 1.0431, test_loss: 1.1439, test_f1: 0.3759
 epoch: 24, train_loss: 1.0390, test_loss: 1.1095, test_f1: 0.3381
 epoch: 25, train_loss: 1.0215, test_loss: 1.1536, test_f1: 0.4428
 epoch: 26, train_loss: 1.0206, test_loss: 1.1510, test_f1: 0.3901
 epoch: 27, train_loss: 1.0542, test_loss: 1.3303, test_f1: 0.2675
 epoch: 28, train_loss: 1.0673, test_loss: 1.1486, test_f1: 0.3290
 epoch: 29, train_loss: 1.0421, test_loss: 1.1256, test_f1: 0.3395
 epoch: 30, train_loss: 1.0512, test_loss: 1.1223, test_f1: 0.4334
 epoch: 31, train_loss: 1.0536, test_loss: 1.1316, test_f1: 0.3290
 epoch: 32, train_loss: 1.0493, test_loss: 1.1289, test_f1: 0.3395
 epoch: 33, train_loss: 1.0489, test_loss: 1.2167, test_f1: 0.2288
 epoch: 34, train_loss: 1.0727, test_loss: 1.2300, test_f1: 0.3072
 epoch: 35, train_loss: 1.0624, test_loss: 1.1971, test_f1: 0.3176
 epoch: 36, train_loss: 1.0604, test_loss: 1.1334, test_f1: 0.3290
 epoch: 37, train_loss: 1.0587, test_loss: 1.1358, test_f1: 0.3805
 epoch: 38, train_loss: 1.0429, test_loss: 1.1324, test_f1: 0.3344
 epoch: 39, train_loss: 1.0339, test_loss: 1.1430, test_f1: 0.4307
 epoch: 40, train_loss: 1.0336, test_loss: 1.1524, test_f1: 0.4423
 epoch: 41, train_loss: 1.0350, test_loss: 1.1503, test_f1: 0.4307
 epoch: 42, train_loss: 1.0702, test_loss: 1.1245, test_f1: 0.3484
 epoch: 43, train_loss: 1.0618, test_loss: 1.1288, test_f1: 0.3395
 epoch: 44, train_loss: 1.0556, test_loss: 1.1271, test_f1: 0.3753
 epoch: 45, train_loss: 1.0576, test_loss: 1.1151, test_f1: 0.3395
 epoch: 46, train_loss: 1.0661, test_loss: 1.2029, test_f1: 0.3195
 epoch: 47, train_loss: 1.0560, test_loss: 1.1447, test_f1: 0.4248
 epoch: 48, train_loss: 1.0369, test_loss: 1.1723, test_f1: 0.4246
 epoch: 49, train_loss: 1.0272, test_loss: 1.2257, test_f1: 0.4106
 epoch: 50, train_loss: 1.0163, test_loss: 1.2223, test_f1: 0.3676
 epoch: 51, train_loss: 1.0281, test_loss: 1.2215, test_f1: 0.4234
 epoch: 52, train_loss: 1.0313, test_loss: 1.1791, test_f1: 0.4263
 epoch: 53, train_loss: 1.0265, test_loss: 1.1028, test_f1: 0.4387
 epoch: 54, train_loss: 1.0216, test_loss: 1.0992, test_f1: 0.3407
 epoch: 55, train_loss: 1.0111, test_loss: 1.1527, test_f1: 0.4307
 epoch: 56, train_loss: 1.0162, test_loss: 1.1637, test_f1: 0.4307
 epoch: 57, train_loss: 1.0243, test_loss: 1.1375, test_f1: 0.3374
 epoch: 58, train_loss: 1.0151, test_loss: 1.1237, test_f1: 0.3406
 epoch: 59, train_loss: 1.0150, test_loss: 1.1408, test_f1: 0.4307
 epoch: 60, train_loss: 1.0099, test_loss: 1.1419, test_f1: 0.4256
 epoch: 61, train_loss: 1.0145, test_loss: 1.1237, test_f1: 0.4335
 epoch: 62, train_loss: 1.0108, test_loss: 1.1534, test_f1: 0.4280
 epoch: 63, train_loss: 1.0161, test_loss: 1.1698, test_f1: 0.4218
 epoch: 64, train_loss: 1.0095, test_loss: 1.1042, test_f1: 0.4325
 epoch: 65, train_loss: 1.0342, test_loss: 1.1293, test_f1: 0.4208
 epoch: 66, train_loss: 1.0115, test_loss: 1.1556, test_f1: 0.3290
 epoch: 67, train_loss: 1.0100, test_loss: 1.1385, test_f1: 0.4307
 epoch: 68, train_loss: 1.0115, test_loss: 1.1582, test_f1: 0.4302
 epoch: 69, train_loss: 1.0099, test_loss: 1.1497, test_f1: 0.4307
 epoch: 70, train_loss: 1.0040, test_loss: 1.1624, test_f1: 0.4179
 epoch: 71, train_loss: 1.0034, test_loss: 1.1744, test_f1: 0.4458
 epoch: 72, train_loss: 1.0102, test_loss: 1.1015, test_f1: 0.3420
 epoch: 73, train_loss: 1.0063, test_loss: 1.1033, test_f1: 0.4476
 epoch: 74, train_loss: 1.0097, test_loss: 1.0986, test_f1: 0.4564
 epoch: 75, train_loss: 1.0110, test_loss: 1.1142, test_f1: 0.3420
 epoch: 76, train_loss: 1.0000, test_loss: 1.1143, test_f1: 0.4599
 epoch: 77, train_loss: 1.0136, test_loss: 1.1649, test_f1: 0.4474
 epoch: 78, train_loss: 1.0299, test_loss: 1.1194, test_f1: 0.4343
 epoch: 79, train_loss: 1.0224, test_loss: 1.1251, test_f1: 0.4273
 epoch: 80, train_loss: 1.0554, test_loss: 1.1137, test_f1: 0.3327
 epoch: 81, train_loss: 1.0237, test_loss: 1.1046, test_f1: 0.3845
 epoch: 82, train_loss: 1.0235, test_loss: 1.1299, test_f1: 0.4345
 epoch: 83, train_loss: 1.0094, test_loss: 1.1572, test_f1: 0.4505
 epoch: 84, train_loss: 1.0405, test_loss: 1.1616, test_f1: 0.3771
 epoch: 85, train_loss: 1.0941, test_loss: 1.1327, test_f1: 0.4217
 epoch: 86, train_loss: 1.0569, test_loss: 1.1558, test_f1: 0.3290
 epoch: 87, train_loss: 1.0653, test_loss: 1.1162, test_f1: 0.3486
 epoch: 88, train_loss: 1.0303, test_loss: 1.1438, test_f1: 0.3801
 epoch: 89, train_loss: 1.0335, test_loss: 1.1320, test_f1: 0.3437
 epoch: 90, train_loss: 1.0192, test_loss: 1.1100, test_f1: 0.3468
 epoch: 91, train_loss: 1.0176, test_loss: 1.0994, test_f1: 0.3621
 epoch: 92, train_loss: 1.0104, test_loss: 1.1095, test_f1: 0.4718
 epoch: 93, train_loss: 1.0131, test_loss: 1.1059, test_f1: 0.4400
 epoch: 94, train_loss: 1.0057, test_loss: 1.1424, test_f1: 0.3317
 epoch: 95, train_loss: 0.9996, test_loss: 1.1449, test_f1: 0.3686
 epoch: 96, train_loss: 1.0047, test_loss: 1.2279, test_f1: 0.3779
 epoch: 97, train_loss: 1.0123, test_loss: 1.1633, test_f1: 0.3228
 epoch: 98, train_loss: 1.0343, test_loss: 1.1881, test_f1: 0.3234
 epoch: 99, train_loss: 1.0103, test_loss: 1.2367, test_f1: 0.3228
 epoch: 0, train_loss: 1.2934, test_loss: 1.3184, test_f1: 0.2281
 epoch: 1, train_loss: 1.2545, test_loss: 1.3045, test_f1: 0.2281
 epoch: 2, train_loss: 1.2546, test_loss: 1.3055, test_f1: 0.2281
 epoch: 3, train_loss: 1.2527, test_loss: 1.3027, test_f1: 0.2281
 epoch: 4, train_loss: 1.2525, test_loss: 1.3040, test_f1: 0.2281
 epoch: 5, train_loss: 1.2538, test_loss: 1.3021, test_f1: 0.2281
 epoch: 6, train_loss: 1.2541, test_loss: 1.3019, test_f1: 0.2281
 epoch: 7, train_loss: 1.2534, test_loss: 1.3058, test_f1: 0.2281
 epoch: 8, train_loss: 1.2536, test_loss: 1.3070, test_f1: 0.2281
 epoch: 9, train_loss: 1.2540, test_loss: 1.3100, test_f1: 0.2281
 epoch: 10, train_loss: 1.2534, test_loss: 1.3047, test_f1: 0.2281
 epoch: 11, train_loss: 1.2522, test_loss: 1.3005, test_f1: 0.2281
 epoch: 12, train_loss: 1.2547, test_loss: 1.3006, test_f1: 0.2281
 epoch: 13, train_loss: 1.2805, test_loss: 1.3015, test_f1: 0.2281
 epoch: 14, train_loss: 1.2540, test_loss: 1.3024, test_f1: 0.2281
 epoch: 15, train_loss: 1.2527, test_loss: 1.3063, test_f1: 0.2281
 epoch: 16, train_loss: 1.2530, test_loss: 1.3061, test_f1: 0.2281
 epoch: 17, train_loss: 1.2536, test_loss: 1.3058, test_f1: 0.2281
 epoch: 18, train_loss: 1.2525, test_loss: 1.3062, test_f1: 0.2281
 epoch: 19, train_loss: 1.2534, test_loss: 1.3048, test_f1: 0.2281
 epoch: 20, train_loss: 1.2521, test_loss: 1.3024, test_f1: 0.2281
 epoch: 21, train_loss: 1.2529, test_loss: 1.3011, test_f1: 0.2281
 epoch: 22, train_loss: 1.2523, test_loss: 1.3068, test_f1: 0.2281
 epoch: 23, train_loss: 1.2523, test_loss: 1.3060, test_f1: 0.2281
 epoch: 24, train_loss: 1.2525, test_loss: 1.3056, test_f1: 0.2281
 epoch: 25, train_loss: 1.2527, test_loss: 1.3031, test_f1: 0.2281
 epoch: 26, train_loss: 1.2524, test_loss: 1.3040, test_f1: 0.2281
 epoch: 27, train_loss: 1.2528, test_loss: 1.3054, test_f1: 0.2281
 epoch: 28, train_loss: 1.2531, test_loss: 1.3070, test_f1: 0.2281
 epoch: 29, train_loss: 1.2548, test_loss: 1.3116, test_f1: 0.2281
 epoch: 30, train_loss: 1.2529, test_loss: 1.3058, test_f1: 0.2281
 epoch: 31, train_loss: 1.2552, test_loss: 1.3011, test_f1: 0.2281
 epoch: 32, train_loss: 1.2535, test_loss: 1.3067, test_f1: 0.2281
 epoch: 33, train_loss: 1.2525, test_loss: 1.3081, test_f1: 0.2281
 epoch: 34, train_loss: 1.2535, test_loss: 1.3093, test_f1: 0.2281
 epoch: 35, train_loss: 1.2533, test_loss: 1.3050, test_f1: 0.2281
 epoch: 36, train_loss: 1.2531, test_loss: 1.3035, test_f1: 0.2281
 epoch: 37, train_loss: 1.2529, test_loss: 1.3034, test_f1: 0.2281
 epoch: 38, train_loss: 1.2531, test_loss: 1.3057, test_f1: 0.2281
 epoch: 39, train_loss: 1.2536, test_loss: 1.3120, test_f1: 0.2281
 epoch: 40, train_loss: 1.2558, test_loss: 1.3095, test_f1: 0.2281
 epoch: 41, train_loss: 1.2552, test_loss: 1.3037, test_f1: 0.2281
 epoch: 42, train_loss: 1.2550, test_loss: 1.3012, test_f1: 0.2281
 epoch: 43, train_loss: 1.2524, test_loss: 1.3049, test_f1: 0.2281
 epoch: 44, train_loss: 1.2528, test_loss: 1.3068, test_f1: 0.2281
 epoch: 45, train_loss: 1.2534, test_loss: 1.3020, test_f1: 0.2281
 epoch: 46, train_loss: 1.2526, test_loss: 1.3073, test_f1: 0.2281
 epoch: 47, train_loss: 1.2543, test_loss: 1.3111, test_f1: 0.2281
 epoch: 48, train_loss: 1.2533, test_loss: 1.3085, test_f1: 0.2281
 epoch: 49, train_loss: 1.2526, test_loss: 1.3048, test_f1: 0.2281
 epoch: 50, train_loss: 1.2523, test_loss: 1.3021, test_f1: 0.2281
 epoch: 51, train_loss: 1.2532, test_loss: 1.3014, test_f1: 0.2281
 epoch: 52, train_loss: 1.2529, test_loss: 1.3018, test_f1: 0.2281
 epoch: 53, train_loss: 1.2520, test_loss: 1.3042, test_f1: 0.2281
 epoch: 54, train_loss: 1.2524, test_loss: 1.3070, test_f1: 0.2281
 epoch: 55, train_loss: 1.2526, test_loss: 1.3096, test_f1: 0.2281
 epoch: 56, train_loss: 1.2528, test_loss: 1.3100, test_f1: 0.2281
 epoch: 57, train_loss: 1.2534, test_loss: 1.3093, test_f1: 0.2281
 epoch: 58, train_loss: 1.2529, test_loss: 1.3085, test_f1: 0.2281
 epoch: 59, train_loss: 1.2526, test_loss: 1.3059, test_f1: 0.2281
 epoch: 60, train_loss: 1.2522, test_loss: 1.3055, test_f1: 0.2281
 epoch: 61, train_loss: 1.2522, test_loss: 1.3056, test_f1: 0.2281
 epoch: 62, train_loss: 1.2526, test_loss: 1.3079, test_f1: 0.2281
 epoch: 63, train_loss: 1.2523, test_loss: 1.3049, test_f1: 0.2281
 epoch: 64, train_loss: 1.2522, test_loss: 1.3041, test_f1: 0.2281
 epoch: 65, train_loss: 1.2522, test_loss: 1.3039, test_f1: 0.2281
 epoch: 66, train_loss: 1.2526, test_loss: 1.3051, test_f1: 0.2281
 epoch: 67, train_loss: 1.2528, test_loss: 1.3043, test_f1: 0.2281
 epoch: 68, train_loss: 1.2523, test_loss: 1.3046, test_f1: 0.2281
 epoch: 69, train_loss: 1.2524, test_loss: 1.3043, test_f1: 0.2281
 epoch: 70, train_loss: 1.2525, test_loss: 1.3046, test_f1: 0.2281
 epoch: 71, train_loss: 1.2524, test_loss: 1.3056, test_f1: 0.2281
 epoch: 72, train_loss: 1.2519, test_loss: 1.3035, test_f1: 0.2281
 epoch: 73, train_loss: 1.2524, test_loss: 1.3006, test_f1: 0.2281
 epoch: 74, train_loss: 1.2536, test_loss: 1.2993, test_f1: 0.2281
 epoch: 75, train_loss: 1.2527, test_loss: 1.3019, test_f1: 0.2281
