 epoch: 0, train_loss: 1.3070, test_loss: 1.2991, test_f1: 0.3411
 epoch: 1, train_loss: 1.1696, test_loss: 1.2812, test_f1: 0.3365
 epoch: 2, train_loss: 1.1223, test_loss: 1.2128, test_f1: 0.3972
 epoch: 3, train_loss: 1.0725, test_loss: 1.1385, test_f1: 0.4658
 epoch: 4, train_loss: 1.0023, test_loss: 1.0365, test_f1: 0.4248
 epoch: 5, train_loss: 0.9607, test_loss: 1.0553, test_f1: 0.4310
 epoch: 6, train_loss: 0.9279, test_loss: 1.1111, test_f1: 0.4370
 epoch: 7, train_loss: 0.8950, test_loss: 1.0763, test_f1: 0.5594
 epoch: 8, train_loss: 0.8585, test_loss: 0.9979, test_f1: 0.5515
 epoch: 9, train_loss: 0.8428, test_loss: 0.9841, test_f1: 0.5679
 epoch: 10, train_loss: 0.8224, test_loss: 1.0182, test_f1: 0.5627
 epoch: 11, train_loss: 0.7964, test_loss: 1.3221, test_f1: 0.5229
 epoch: 12, train_loss: 0.7717, test_loss: 0.9610, test_f1: 0.6264
 epoch: 13, train_loss: 0.7408, test_loss: 1.0884, test_f1: 0.5567
 epoch: 14, train_loss: 0.7343, test_loss: 1.1508, test_f1: 0.5112
 epoch: 15, train_loss: 0.7351, test_loss: 1.1356, test_f1: 0.5473
 epoch: 16, train_loss: 0.6958, test_loss: 0.9881, test_f1: 0.5951
 epoch: 17, train_loss: 0.6662, test_loss: 1.0792, test_f1: 0.5962
 epoch: 18, train_loss: 0.6508, test_loss: 1.5670, test_f1: 0.4757
 epoch: 19, train_loss: 0.6287, test_loss: 1.1434, test_f1: 0.5525
 epoch: 20, train_loss: 0.6405, test_loss: 1.0243, test_f1: 0.6214
 epoch: 21, train_loss: 0.6144, test_loss: 1.1028, test_f1: 0.6085
 epoch: 22, train_loss: 0.6146, test_loss: 1.1930, test_f1: 0.5890
 epoch: 23, train_loss: 0.5797, test_loss: 1.2517, test_f1: 0.5651
 epoch: 24, train_loss: 0.5424, test_loss: 1.0204, test_f1: 0.5539
 epoch: 25, train_loss: 0.5645, test_loss: 1.2553, test_f1: 0.5665
 epoch: 26, train_loss: 0.5418, test_loss: 1.0785, test_f1: 0.6103
 epoch: 27, train_loss: 0.5345, test_loss: 1.3303, test_f1: 0.6685
 epoch: 28, train_loss: 0.5361, test_loss: 1.4141, test_f1: 0.5608
 epoch: 29, train_loss: 0.5090, test_loss: 1.1775, test_f1: 0.5569
 epoch: 30, train_loss: 0.5074, test_loss: 1.1908, test_f1: 0.6345
 epoch: 31, train_loss: 0.4935, test_loss: 1.1871, test_f1: 0.6423
 epoch: 32, train_loss: 0.4695, test_loss: 1.7943, test_f1: 0.5716
 epoch: 33, train_loss: 0.4425, test_loss: 1.2619, test_f1: 0.6462
 epoch: 34, train_loss: 0.4283, test_loss: 1.4548, test_f1: 0.5952
 epoch: 35, train_loss: 0.4278, test_loss: 1.4768, test_f1: 0.5957
 epoch: 36, train_loss: 0.4452, test_loss: 1.4642, test_f1: 0.6352
 epoch: 37, train_loss: 0.4132, test_loss: 1.2433, test_f1: 0.6097
 epoch: 38, train_loss: 0.4145, test_loss: 1.3852, test_f1: 0.6417
 epoch: 39, train_loss: 0.3795, test_loss: 1.4156, test_f1: 0.6431
 epoch: 40, train_loss: 0.3892, test_loss: 1.4127, test_f1: 0.6122
 epoch: 41, train_loss: 0.3765, test_loss: 1.3187, test_f1: 0.6404
 epoch: 42, train_loss: 0.3341, test_loss: 1.4010, test_f1: 0.6692
 epoch: 43, train_loss: 0.3516, test_loss: 1.8080, test_f1: 0.6078
 epoch: 44, train_loss: 0.3453, test_loss: 1.6489, test_f1: 0.6490
 epoch: 45, train_loss: 0.3607, test_loss: 1.4368, test_f1: 0.6119
 epoch: 46, train_loss: 0.3000, test_loss: 1.5182, test_f1: 0.6403
 epoch: 47, train_loss: 0.3555, test_loss: 1.5477, test_f1: 0.6331
 epoch: 48, train_loss: 0.3512, test_loss: 1.6389, test_f1: 0.6199
 epoch: 49, train_loss: 0.3270, test_loss: 1.7836, test_f1: 0.6162
 epoch: 50, train_loss: 0.3287, test_loss: 1.6699, test_f1: 0.6437
 epoch: 51, train_loss: 0.2790, test_loss: 1.5660, test_f1: 0.6282
 epoch: 52, train_loss: 0.2606, test_loss: 1.6927, test_f1: 0.6661
 epoch: 53, train_loss: 0.2231, test_loss: 1.8838, test_f1: 0.6270
 epoch: 54, train_loss: 0.2107, test_loss: 1.8656, test_f1: 0.6436
 epoch: 55, train_loss: 0.1898, test_loss: 1.9462, test_f1: 0.6511
 epoch: 56, train_loss: 0.2034, test_loss: 1.8748, test_f1: 0.6382
 epoch: 57, train_loss: 0.1860, test_loss: 2.1719, test_f1: 0.6513
 epoch: 58, train_loss: 0.1858, test_loss: 1.8397, test_f1: 0.6455
 epoch: 59, train_loss: 0.2140, test_loss: 2.1029, test_f1: 0.6236
 epoch: 60, train_loss: 0.2127, test_loss: 2.0674, test_f1: 0.6518
 epoch: 61, train_loss: 0.1736, test_loss: 1.9367, test_f1: 0.6349
 epoch: 62, train_loss: 0.1571, test_loss: 2.2591, test_f1: 0.6294
 epoch: 63, train_loss: 0.1914, test_loss: 2.2663, test_f1: 0.6473
 epoch: 64, train_loss: 0.1572, test_loss: 2.1069, test_f1: 0.6271
 epoch: 65, train_loss: 0.1810, test_loss: 2.3189, test_f1: 0.6333
 epoch: 66, train_loss: 0.1591, test_loss: 2.4570, test_f1: 0.6320
 epoch: 67, train_loss: 0.1678, test_loss: 2.4020, test_f1: 0.6296
 epoch: 68, train_loss: 0.1575, test_loss: 2.4417, test_f1: 0.6381
 epoch: 69, train_loss: 0.1631, test_loss: 2.2866, test_f1: 0.6427
 epoch: 70, train_loss: 0.1657, test_loss: 2.3706, test_f1: 0.6591
 epoch: 71, train_loss: 0.1562, test_loss: 2.4194, test_f1: 0.6340
 epoch: 72, train_loss: 0.1532, test_loss: 2.2720, test_f1: 0.6406
 epoch: 73, train_loss: 0.1834, test_loss: 2.4161, test_f1: 0.6270
 epoch: 74, train_loss: 0.1396, test_loss: 2.2126, test_f1: 0.6610
 epoch: 75, train_loss: 0.1509, test_loss: 2.3596, test_f1: 0.6550
 epoch: 76, train_loss: 0.1320, test_loss: 2.0237, test_f1: 0.6591
 epoch: 77, train_loss: 0.1502, test_loss: 2.4502, test_f1: 0.6552
 epoch: 78, train_loss: 0.1723, test_loss: 2.2031, test_f1: 0.6767
 epoch: 79, train_loss: 0.1483, test_loss: 2.3679, test_f1: 0.6487
 epoch: 80, train_loss: 0.1918, test_loss: 2.2262, test_f1: 0.6800
 epoch: 81, train_loss: 0.1515, test_loss: 2.4425, test_f1: 0.6318
 epoch: 82, train_loss: 0.1399, test_loss: 2.3130, test_f1: 0.6714
 epoch: 83, train_loss: 0.1357, test_loss: 2.5688, test_f1: 0.6463
 epoch: 84, train_loss: 0.1180, test_loss: 2.5293, test_f1: 0.6384
 epoch: 85, train_loss: 0.1597, test_loss: 2.6131, test_f1: 0.6591
 epoch: 86, train_loss: 0.1353, test_loss: 2.4390, test_f1: 0.6459
 epoch: 87, train_loss: 0.1402, test_loss: 2.4870, test_f1: 0.6646
 epoch: 88, train_loss: 0.1319, test_loss: 2.7122, test_f1: 0.6378
 epoch: 89, train_loss: 0.1126, test_loss: 2.5755, test_f1: 0.6529
 epoch: 90, train_loss: 0.1152, test_loss: 2.7899, test_f1: 0.6635
 epoch: 91, train_loss: 0.1226, test_loss: 2.6449, test_f1: 0.6584
 epoch: 92, train_loss: 0.1174, test_loss: 2.5434, test_f1: 0.6772
 epoch: 93, train_loss: 0.1377, test_loss: 2.8730, test_f1: 0.6494
 epoch: 94, train_loss: 0.1206, test_loss: 2.8492, test_f1: 0.6613
 epoch: 95, train_loss: 0.1049, test_loss: 2.7843, test_f1: 0.6331
 epoch: 96, train_loss: 0.0871, test_loss: 2.8026, test_f1: 0.6697
 epoch: 97, train_loss: 0.1136, test_loss: 2.9321, test_f1: 0.6462
 epoch: 98, train_loss: 0.1415, test_loss: 3.0595, test_f1: 0.6016
 epoch: 99, train_loss: 0.1073, test_loss: 3.0160, test_f1: 0.6277
 epoch: 0, train_loss: 1.2171, test_loss: 1.2923, test_f1: 0.2896
 epoch: 1, train_loss: 1.0430, test_loss: 1.1393, test_f1: 0.4465
 epoch: 2, train_loss: 0.9593, test_loss: 1.0576, test_f1: 0.5191
 epoch: 3, train_loss: 0.9286, test_loss: 1.0262, test_f1: 0.5319
 epoch: 4, train_loss: 0.8655, test_loss: 0.9672, test_f1: 0.6095
 epoch: 5, train_loss: 0.8157, test_loss: 1.0283, test_f1: 0.5549
 epoch: 6, train_loss: 0.8103, test_loss: 1.0716, test_f1: 0.5373
 epoch: 7, train_loss: 0.7920, test_loss: 1.0007, test_f1: 0.5326
 epoch: 8, train_loss: 0.7395, test_loss: 1.0272, test_f1: 0.5868
 epoch: 9, train_loss: 0.7335, test_loss: 0.9348, test_f1: 0.6215
 epoch: 10, train_loss: 0.6916, test_loss: 1.0872, test_f1: 0.5782
 epoch: 11, train_loss: 0.6900, test_loss: 1.0602, test_f1: 0.5451
 epoch: 12, train_loss: 0.6640, test_loss: 1.2088, test_f1: 0.5341
 epoch: 13, train_loss: 0.6470, test_loss: 1.0455, test_f1: 0.5913
 epoch: 14, train_loss: 0.6194, test_loss: 1.2347, test_f1: 0.6170
 epoch: 15, train_loss: 0.6118, test_loss: 1.0581, test_f1: 0.5960
 epoch: 16, train_loss: 0.5937, test_loss: 1.1138, test_f1: 0.6312
 epoch: 17, train_loss: 0.5760, test_loss: 1.2749, test_f1: 0.5862
 epoch: 18, train_loss: 0.5710, test_loss: 1.2321, test_f1: 0.5268
 epoch: 19, train_loss: 0.5694, test_loss: 1.2475, test_f1: 0.5272
 epoch: 20, train_loss: 0.5543, test_loss: 1.0647, test_f1: 0.6090
 epoch: 21, train_loss: 0.5197, test_loss: 1.3267, test_f1: 0.5638
 epoch: 22, train_loss: 0.4963, test_loss: 1.2918, test_f1: 0.6067
 epoch: 23, train_loss: 0.4957, test_loss: 1.3404, test_f1: 0.5721
 epoch: 24, train_loss: 0.4871, test_loss: 1.3893, test_f1: 0.5744
 epoch: 25, train_loss: 0.4590, test_loss: 1.4526, test_f1: 0.5426
 epoch: 26, train_loss: 0.4571, test_loss: 1.3424, test_f1: 0.6158
 epoch: 27, train_loss: 0.4578, test_loss: 1.3880, test_f1: 0.5392
 epoch: 28, train_loss: 0.4342, test_loss: 1.4902, test_f1: 0.5640
 epoch: 29, train_loss: 0.4194, test_loss: 1.3858, test_f1: 0.5992
 epoch: 30, train_loss: 0.4204, test_loss: 1.4810, test_f1: 0.5927
 epoch: 31, train_loss: 0.4308, test_loss: 1.5548, test_f1: 0.5498
 epoch: 32, train_loss: 0.3973, test_loss: 1.5349, test_f1: 0.6129
 epoch: 33, train_loss: 0.3764, test_loss: 1.7593, test_f1: 0.5882
 epoch: 34, train_loss: 0.3605, test_loss: 1.6445, test_f1: 0.5929
 epoch: 35, train_loss: 0.4207, test_loss: 1.7482, test_f1: 0.5673
 epoch: 36, train_loss: 0.3663, test_loss: 1.5257, test_f1: 0.6090
 epoch: 37, train_loss: 0.3679, test_loss: 1.5179, test_f1: 0.6333
 epoch: 38, train_loss: 0.3572, test_loss: 1.7868, test_f1: 0.5584
 epoch: 39, train_loss: 0.3587, test_loss: 1.7754, test_f1: 0.6104
 epoch: 40, train_loss: 0.3372, test_loss: 1.5751, test_f1: 0.5856
 epoch: 41, train_loss: 0.3115, test_loss: 1.8232, test_f1: 0.5971
 epoch: 42, train_loss: 0.3199, test_loss: 1.6562, test_f1: 0.5867
 epoch: 43, train_loss: 0.3050, test_loss: 1.7130, test_f1: 0.5967
 epoch: 44, train_loss: 0.2958, test_loss: 1.5922, test_f1: 0.5883
 epoch: 45, train_loss: 0.3077, test_loss: 1.5979, test_f1: 0.6483
 epoch: 46, train_loss: 0.3263, test_loss: 1.7535, test_f1: 0.6071
 epoch: 47, train_loss: 0.3049, test_loss: 1.9502, test_f1: 0.5658
 epoch: 48, train_loss: 0.2812, test_loss: 1.8285, test_f1: 0.6220
 epoch: 49, train_loss: 0.2815, test_loss: 1.7568, test_f1: 0.6013
 epoch: 50, train_loss: 0.3125, test_loss: 1.7515, test_f1: 0.6143
 epoch: 51, train_loss: 0.2575, test_loss: 1.8654, test_f1: 0.6087
 epoch: 52, train_loss: 0.2040, test_loss: 1.9178, test_f1: 0.5919
 epoch: 53, train_loss: 0.1851, test_loss: 2.0157, test_f1: 0.6150
 epoch: 54, train_loss: 0.1880, test_loss: 2.0528, test_f1: 0.5899
 epoch: 55, train_loss: 0.1726, test_loss: 2.1164, test_f1: 0.6015
 epoch: 56, train_loss: 0.1697, test_loss: 2.1629, test_f1: 0.5927
 epoch: 57, train_loss: 0.1573, test_loss: 2.1077, test_f1: 0.5880
 epoch: 58, train_loss: 0.1672, test_loss: 2.2492, test_f1: 0.6158
 epoch: 59, train_loss: 0.1649, test_loss: 2.2044, test_f1: 0.5842
 epoch: 60, train_loss: 0.1650, test_loss: 2.2861, test_f1: 0.5925
 epoch: 61, train_loss: 0.1510, test_loss: 2.4157, test_f1: 0.5825
 epoch: 62, train_loss: 0.1540, test_loss: 2.3672, test_f1: 0.5735
 epoch: 63, train_loss: 0.1555, test_loss: 2.3372, test_f1: 0.5903
 epoch: 64, train_loss: 0.1841, test_loss: 2.4061, test_f1: 0.5859
 epoch: 65, train_loss: 0.1611, test_loss: 2.4345, test_f1: 0.6064
 epoch: 66, train_loss: 0.1765, test_loss: 2.5118, test_f1: 0.5811
 epoch: 67, train_loss: 0.1724, test_loss: 2.5483, test_f1: 0.5719
 epoch: 68, train_loss: 0.1610, test_loss: 2.6601, test_f1: 0.5838
 epoch: 69, train_loss: 0.1767, test_loss: 2.4773, test_f1: 0.5899
 epoch: 70, train_loss: 0.1474, test_loss: 2.4556, test_f1: 0.5828
 epoch: 71, train_loss: 0.1458, test_loss: 2.4115, test_f1: 0.5871
 epoch: 72, train_loss: 0.1319, test_loss: 2.6641, test_f1: 0.5809
 epoch: 73, train_loss: 0.1285, test_loss: 2.6443, test_f1: 0.6054
 epoch: 74, train_loss: 0.1397, test_loss: 2.6319, test_f1: 0.5870
 epoch: 75, train_loss: 0.1347, test_loss: 2.6485, test_f1: 0.5998
 epoch: 76, train_loss: 0.1149, test_loss: 2.7360, test_f1: 0.6008
 epoch: 77, train_loss: 0.1267, test_loss: 2.7329, test_f1: 0.5836
 epoch: 78, train_loss: 0.1019, test_loss: 2.7267, test_f1: 0.6115
 epoch: 79, train_loss: 0.1282, test_loss: 2.8662, test_f1: 0.5719
 epoch: 80, train_loss: 0.1132, test_loss: 2.8778, test_f1: 0.5777
 epoch: 81, train_loss: 0.1095, test_loss: 2.8136, test_f1: 0.5809
 epoch: 82, train_loss: 0.1460, test_loss: 2.9485, test_f1: 0.5544
 epoch: 83, train_loss: 0.1145, test_loss: 2.7930, test_f1: 0.5790
 epoch: 84, train_loss: 0.1118, test_loss: 2.7711, test_f1: 0.6180
 epoch: 85, train_loss: 0.1111, test_loss: 2.7089, test_f1: 0.5779
 epoch: 86, train_loss: 0.0836, test_loss: 2.7995, test_f1: 0.5692
 epoch: 87, train_loss: 0.0975, test_loss: 2.9234, test_f1: 0.5978
 epoch: 88, train_loss: 0.0949, test_loss: 2.9444, test_f1: 0.5862
 epoch: 89, train_loss: 0.1262, test_loss: 2.9007, test_f1: 0.5760
 epoch: 90, train_loss: 0.1280, test_loss: 2.9270, test_f1: 0.5728
 epoch: 91, train_loss: 0.1284, test_loss: 2.8156, test_f1: 0.5736
 epoch: 92, train_loss: 0.1267, test_loss: 2.8203, test_f1: 0.6044
 epoch: 93, train_loss: 0.1077, test_loss: 3.1606, test_f1: 0.5808
 epoch: 94, train_loss: 0.1030, test_loss: 2.9832, test_f1: 0.5776
 epoch: 95, train_loss: 0.1114, test_loss: 3.1067, test_f1: 0.5954
 epoch: 96, train_loss: 0.1061, test_loss: 3.0965, test_f1: 0.5581
 epoch: 97, train_loss: 0.1027, test_loss: 3.1062, test_f1: 0.5753
 epoch: 98, train_loss: 0.0936, test_loss: 3.1490, test_f1: 0.5792
