epoch,train_loss,val_loss,val_acc,val_f1
0,1.2826467805777113,1.3738642759796222,0.0,0.10225141297506808
1,1.1887061766542184,1.313926716697434,0.0,0.28149036196872224
2,1.1559946831803734,1.2454743945567477,0.0,0.35358781118086474
3,1.1127418004666654,1.1824812727248388,0.0,0.43132130755003345
4,1.0834615324251948,1.1522522769459855,0.0,0.4241456383516056
5,1.0717109171346353,1.135038908716904,0.0,0.4243125490704481
6,1.0463830979868245,1.125260833660554,0.0,0.4373778682240866
7,1.0333745824262357,1.1095741013011484,0.0,0.45264916673091316
8,1.025908413786477,1.1032907471021847,0.0,0.4568892014790651
9,1.0093220778547536,1.0903025395565182,0.0,0.45590162643821347
10,0.9981736877855782,1.079543868181911,0.0,0.4695545822542576
11,0.99135962644705,1.0759398358297723,0.0,0.4774899431683732
12,0.9817117574115911,1.073944589799129,0.0,0.48732859087048774
13,0.9687615975404319,1.075023183000928,0.0,0.4991283786642093
14,0.9684719171767798,1.0587780606342048,0.0,0.4877313169484201
15,0.9573908565905147,1.0511227699857468,0.0,0.5190321527292532
16,0.9502384878956852,1.0659217535671304,0.0,0.5095894759124009
17,0.941513078471723,1.0582974784990515,0.0,0.5114032424555226
18,0.932587734159951,1.0557643103537298,0.0,0.5311443233996578
19,0.9214533018989685,1.049815524029047,0.0,0.5238669893468444
20,0.9222953302029985,1.0577992770441518,0.0,0.5169390837106094
21,0.9140864221813579,1.047648915422803,0.0,0.5295399374790495
22,0.9062815440729404,1.0595140780854786,0.0,0.5215130694072685
23,0.9093754217647516,1.0611809115497002,0.0,0.5527990842578171
24,0.8979040656226892,1.0376976949427832,0.0,0.5428092946764151
25,0.8897829587086321,1.0555709161584121,0.0,0.5370603593917984
26,0.8852794808701585,1.0527992447736059,0.0,0.5520534821423988
27,0.8835806279136731,1.0645556238239178,0.0,0.5498952144259126
28,0.8817077379638014,1.042682876786115,0.0,0.55853687603449
29,0.8733022025979746,1.0546332277143593,0.0,0.5370326781995288
30,0.8801027969430429,1.0412108518436123,0.0,0.5430804603435634
31,0.8620868269246988,1.0652471796339549,0.0,0.5403659948328646
32,0.8571633490510642,1.0605439268266563,0.0,0.5293295436714565
33,0.8542450096660529,1.0374669406183705,0.0,0.5463306076451977
34,0.8476322063622764,1.0428610918727308,0.0,0.5403594360389262
35,0.8378045546361051,1.0485761059793417,0.0,0.5365777048838595
36,0.8387830898403741,1.0456027636017562,0.0,0.5336374338302207
37,0.8408025039651523,1.0473067679542163,0.0,0.5233691618321992
38,0.8221845747944646,1.0438223159033075,0.0,0.546895926503523
39,0.8130967695873005,1.0593608129117882,0.0,0.5350411512482125
40,0.8114593299052205,1.0420095578186195,0.0,0.5291759189931513
41,0.8146899423660181,1.046742700721203,0.0,0.5602937703503207
42,0.8120546976979167,1.0427477166795855,0.0,0.5352506627256807
43,0.8077659163993006,1.0587230114650477,0.0,0.547621442839471
44,0.7961984185365062,1.0299180232513667,0.0,0.5440014572497441
45,0.7933150660496551,1.048749410763733,0.0,0.5444398603075041
46,0.7739620484102268,1.0437986209560624,0.0,0.5415399693336649
47,0.7736573306897196,1.06760577806916,0.0,0.5644770401881742
48,0.78273444811757,1.0461357554941202,0.0,0.5533817861531861
49,0.7684771910643045,1.067136171903685,0.0,0.5495491527899677
50,0.7680745329719763,1.0732757329318292,0.0,0.5799249105368098
51,0.7545810414198488,1.0647773045472626,0.0,0.5628438845840434
52,0.7341645660491797,1.0593731135674618,0.0,0.5690117055254238
53,0.7495352846745866,1.065279460140059,0.0,0.5687083451740108
54,0.7502284420564913,1.056461144987659,0.0,0.5788301660185152
55,0.7319858012488856,1.066550003330639,0.0,0.5720476168152561
56,0.7367401753751615,1.0625376190902671,0.0,0.5882355330628966
57,0.7336812654242348,1.052745938612338,0.0,0.5884532614207024
58,0.7268076660534063,1.05148439930251,0.0,0.586119438659227
59,0.7300950146711672,1.0446412308097819,0.0,0.5890671173029246
60,0.7206803903412133,1.0705716802930707,0.0,0.5794044707913166
61,0.7106317217738484,1.0465621749041285,0.0,0.5758635725001655
62,0.7144677487044289,1.0617904463885035,0.0,0.5982763369152392
63,0.706373986459007,1.0732355142697965,0.0,0.5817059760937516
64,0.7146619051028364,1.0681831519224003,0.0,0.5917331714022038
65,0.708489286175932,1.055654600457174,0.0,0.5917079982701202
66,0.711710210120716,1.0638621357651354,0.0,0.5836990076025084
67,0.7042374933870456,1.0715286414243534,0.0,0.5790594305607359
68,0.7024094062491347,1.0766891300211376,0.0,0.5685999054946917
69,0.701663053987887,1.1025557156953736,0.0,0.6061428690736785
70,0.6906795593877189,1.0701443545189602,0.0,0.5834190435259649
71,0.6816132252970443,1.0869465123268705,0.0,0.5866045872419701
72,0.6774250458223752,1.1106518379390706,0.0,0.5676693647240274
73,0.6735020784905162,1.1211902628368249,0.0,0.5812557456841194
74,0.6792600767300152,1.0959739983859946,0.0,0.588050334375598
75,0.6778543345844403,1.0813597736408442,0.0,0.5786978698230734
76,0.6636842577221295,1.0957863013364628,0.0,0.588046670579524
77,0.666011371285009,1.0986951922623358,0.0,0.5977419389149193
78,0.660731685694795,1.081737777271719,0.0,0.5896362188658091
79,0.655974842336612,1.078666348370186,0.0,0.5759393341039534
