global_epoch,train_loss,val_loss,val_acc,val_f1
0,1.239552180530926,1.2957838571414002,0.0,0.22806009118896384
1,1.0830335517280019,1.2447633369784443,0.0,0.29522693335184325
2,0.9386072609752131,1.0627880743838478,0.0,0.5394078146740453
3,0.853778571252244,1.2144954273034636,0.0,0.5059844059469139
4,0.8317072236118987,1.0552101832457061,0.0,0.5874501674028503
5,0.7911213386934787,1.0104621309524418,0.0,0.5296070146601021
6,0.765719260080173,0.9718188492498572,0.0,0.5725463654596702
7,0.7400510576586373,1.0924600745616944,0.0,0.5688488296241924
8,0.7156608616582121,1.1448631187020644,0.0,0.5631670884364324
9,0.6899422715647152,1.1649172013484468,0.0,0.5398738664163314
10,0.6557976972561674,1.0573643716757353,0.0,0.5528143721206845
11,0.6468929477393056,1.1476380171414766,0.0,0.5206884948449858
12,0.6313077680599956,1.014185205763376,0.0,0.6163827118022364
13,0.601350015268539,1.0470974227467031,0.0,0.6179143842889339
14,0.5890901765884302,1.4444868819831869,0.0,0.5394267972348216
15,0.5683908638481896,1.3408229120717658,0.0,0.5921762326961373
16,0.5699035429916443,1.5061025993008526,0.0,0.4714435232504247
17,0.560451121947255,1.4990878242114194,0.0,0.6053549916778138
18,0.5667666842000553,1.3172274158766624,0.0,0.5927701138192704
19,0.5188495706064633,1.3285872855323413,0.0,0.6230684464001572
20,0.48086571979065673,1.1887329539804483,0.0,0.6269543662622764
21,0.49468595162748147,1.3546016683155189,0.0,0.6270146544439767
22,0.4721198770946588,1.4235713102176357,0.0,0.6104680326167543
23,0.46354293196726915,1.2971093200205512,0.0,0.6030699652238408
24,0.4282726430664428,1.5207093689522606,0.0,0.6285730581023923
25,0.4448214528659662,1.5241190658848218,0.0,0.617783906086894
26,0.4099618502318288,1.6132086163712545,0.0,0.6414024369970974
27,0.4209581796734478,1.721299089277382,0.0,0.6059417824813915
28,0.4053928261366896,1.5228791896730427,0.0,0.6550817394919586
29,0.3918561094485152,1.4817347314899334,0.0,0.6101062561200274
30,0.3816832732278318,1.776836718965137,0.0,0.6315638049144384
31,0.3852305553972531,1.5867003772028432,0.0,0.676289908653398
32,0.3534398472728059,2.115995237783726,0.0,0.6478750251823603
33,0.35440933717706335,1.6250213991568543,0.0,0.6378300397312033
34,0.3687150059226222,1.6392466343414067,0.0,0.6263538972334104
35,0.3335033594800261,1.9197573923255382,0.0,0.5818047268715573
36,0.3078297325216543,2.1228037154394404,0.0,0.5903506215694777
37,0.29635406919180773,1.7026586358291984,0.0,0.5940542602184204
38,0.33447094782472797,1.8833704965855371,0.0,0.592467860134982
39,0.3180998614040046,1.6543715081077954,0.0,0.5913100141596891
40,0.2776010163009357,1.9116720593006742,0.0,0.638250512124436
41,0.27025116139326616,2.343021128881071,0.0,0.5963759322681695
42,0.2365648466367691,2.607861192668387,0.0,0.6570839026895647
43,0.2520241415729157,2.0255329316340913,0.0,0.6249825559011881
44,0.2222365759051265,2.188173343867608,0.0,0.6195851589971271
45,0.24670136355744382,1.9954174230988904,0.0,0.6134947736551905
46,0.235539751883132,2.2417281925211374,0.0,0.6381231511668032
47,0.3166874558019181,2.00476495777658,0.0,0.6770154376490899
48,0.3043891389910786,2.148048131957689,0.0,0.6418485078320487
49,0.24644143702313542,1.806599547284079,0.0,0.6445216597849907
50,0.22889126036494684,2.1164494656395973,0.0,0.6581160035913904
51,0.19896740860070664,2.000115847774336,0.0,0.6802842625878885
52,0.15652410337528863,2.2637602056597914,0.0,0.6439569552924694
53,0.13846544709068517,2.212929924847874,0.0,0.6825144906504013
54,0.1548278204739665,2.3930497555446375,0.0,0.6565370586480055
55,0.1299393170748275,2.352743560900576,0.0,0.6383101004200596
56,0.12567185361545308,2.415760590575694,0.0,0.6409267945171018
57,0.10063995021029402,2.670880021376647,0.0,0.6117165351915695
58,0.12236283099689423,2.837684417206687,0.0,0.590978761496947
59,0.11467544234598788,2.6271607197295905,0.0,0.591902680396241
60,0.1271596847917325,2.857173218739562,0.0,0.6252602755879053
61,0.12069782964147317,2.9458490414034295,0.0,0.6133377455933365
62,0.10933672219229201,2.797549051030809,0.0,0.6140962991546199
63,0.09948667083352138,2.7381099098345008,0.0,0.6366424962758529
64,0.10644040981801554,2.8740539799782376,0.0,0.561363706262684
65,0.11274424525685965,2.766840444221198,0.0,0.621726323893372
66,0.10450831912576962,2.6282424677756686,0.0,0.6096371209771214
67,0.09506230698511624,3.0576003276336907,0.0,0.6214087434750452
68,0.0921729571141374,3.1466393084812414,0.0,0.5984049420084762
69,0.10738564242665379,2.796526331191897,0.0,0.625266068754145
70,0.07447010163967602,2.884293339582398,0.0,0.593030470421262
71,0.07380057500955015,2.961465494439745,0.0,0.6308365653657613
72,0.10827181427813948,3.298248134144915,0.0,0.5787250833949006
