 epoch: 0, train_loss: 1.3867, test_loss: 1.3887, test_f1: 0.1471
 epoch: 1, train_loss: 1.3604, test_loss: 1.3799, test_f1: 0.1365
 epoch: 2, train_loss: 1.3413, test_loss: 1.3660, test_f1: 0.1365
 epoch: 3, train_loss: 1.3200, test_loss: 1.3519, test_f1: 0.3191
 epoch: 4, train_loss: 1.2989, test_loss: 1.3321, test_f1: 0.3368
 epoch: 5, train_loss: 1.2719, test_loss: 1.3153, test_f1: 0.3494
 epoch: 6, train_loss: 1.2452, test_loss: 1.3040, test_f1: 0.3283
 epoch: 7, train_loss: 1.2261, test_loss: 1.3012, test_f1: 0.3228
 epoch: 8, train_loss: 1.2123, test_loss: 1.3117, test_f1: 0.3081
 epoch: 9, train_loss: 1.1991, test_loss: 1.3168, test_f1: 0.3127
 epoch: 10, train_loss: 1.1849, test_loss: 1.2939, test_f1: 0.3048
 epoch: 11, train_loss: 1.1836, test_loss: 1.2903, test_f1: 0.2949
 epoch: 12, train_loss: 1.1740, test_loss: 1.2858, test_f1: 0.3307
 epoch: 13, train_loss: 1.1689, test_loss: 1.2680, test_f1: 0.3518
 epoch: 14, train_loss: 1.1625, test_loss: 1.2683, test_f1: 0.3390
 epoch: 15, train_loss: 1.1519, test_loss: 1.2879, test_f1: 0.3493
 epoch: 16, train_loss: 1.1464, test_loss: 1.2701, test_f1: 0.3336
 epoch: 17, train_loss: 1.1481, test_loss: 1.2466, test_f1: 0.3371
 epoch: 18, train_loss: 1.1346, test_loss: 1.2666, test_f1: 0.3390
 epoch: 19, train_loss: 1.1258, test_loss: 1.2570, test_f1: 0.3395
 epoch: 20, train_loss: 1.1230, test_loss: 1.2548, test_f1: 0.3376
 epoch: 21, train_loss: 1.1182, test_loss: 1.2609, test_f1: 0.3654
 epoch: 22, train_loss: 1.1082, test_loss: 1.2718, test_f1: 0.3611
 epoch: 23, train_loss: 1.1026, test_loss: 1.2510, test_f1: 0.4217
 epoch: 24, train_loss: 1.0966, test_loss: 1.3287, test_f1: 0.4213
 epoch: 25, train_loss: 1.0879, test_loss: 1.2979, test_f1: 0.4283
 epoch: 26, train_loss: 1.0764, test_loss: 1.2408, test_f1: 0.4402
 epoch: 27, train_loss: 1.0779, test_loss: 1.2288, test_f1: 0.4336
 epoch: 28, train_loss: 1.0621, test_loss: 1.2511, test_f1: 0.4336
 epoch: 29, train_loss: 1.0674, test_loss: 1.2438, test_f1: 0.4232
 epoch: 30, train_loss: 1.0658, test_loss: 1.2354, test_f1: 0.4418
 epoch: 31, train_loss: 1.0453, test_loss: 1.2651, test_f1: 0.4401
 epoch: 32, train_loss: 1.0403, test_loss: 1.2614, test_f1: 0.4726
 epoch: 33, train_loss: 1.0274, test_loss: 1.3198, test_f1: 0.4684
 epoch: 34, train_loss: 1.0298, test_loss: 1.2764, test_f1: 0.4536
 epoch: 35, train_loss: 1.0151, test_loss: 1.2724, test_f1: 0.4649
 epoch: 36, train_loss: 1.0088, test_loss: 1.3675, test_f1: 0.4579
 epoch: 37, train_loss: 1.0011, test_loss: 1.2611, test_f1: 0.4550
 epoch: 38, train_loss: 0.9852, test_loss: 1.2363, test_f1: 0.4536
 epoch: 39, train_loss: 0.9862, test_loss: 1.2581, test_f1: 0.4712
 epoch: 40, train_loss: 0.9728, test_loss: 1.3668, test_f1: 0.4809
 epoch: 41, train_loss: 0.9669, test_loss: 1.3519, test_f1: 0.4655
 epoch: 42, train_loss: 0.9679, test_loss: 1.4354, test_f1: 0.4954
 epoch: 43, train_loss: 0.9582, test_loss: 1.3143, test_f1: 0.4949
 epoch: 44, train_loss: 0.9462, test_loss: 1.4004, test_f1: 0.4878
 epoch: 45, train_loss: 0.9406, test_loss: 1.2998, test_f1: 0.5050
 epoch: 46, train_loss: 0.9235, test_loss: 1.3725, test_f1: 0.4876
 epoch: 47, train_loss: 0.9153, test_loss: 1.3212, test_f1: 0.4954
 epoch: 48, train_loss: 0.9102, test_loss: 1.3114, test_f1: 0.5168
 epoch: 49, train_loss: 0.9112, test_loss: 1.3514, test_f1: 0.4846
 epoch: 50, train_loss: 0.8956, test_loss: 1.4746, test_f1: 0.4798
 epoch: 51, train_loss: 0.8824, test_loss: 1.4847, test_f1: 0.5260
