global_epoch,train_loss,val_loss,val_acc,val_f1
0,1.3035121872783089,1.3200173639441906,0.0,0.22484679556576648
1,1.278798259637607,1.3118367805182156,0.0,0.254502740584607
2,1.2535762644423463,1.3029220222493065,0.0,0.2629732344625045
3,1.2174805237462345,1.2951077692813724,0.0,0.2734344227689448
4,1.182775608952434,1.2754881537614229,0.0,0.3180362748398658
5,1.1510440586473996,1.2578517027374347,0.0,0.3423682220908855
6,1.1061855972003631,1.1757773456623286,0.0,0.4427555998199872
7,1.0657328128814698,1.3272919019893317,0.0,0.323226748368441
8,1.03574376761342,1.1089657616677546,0.0,0.4454847344348193
9,1.0106039168354801,1.1227791888284309,0.0,0.44877968820071795
10,0.9873105334778564,1.0776674156089365,0.0,0.4533723358783251
11,0.9685438986403493,1.0699551136624408,0.0,0.47462515012382134
12,0.9541526052517632,1.0956395201521194,0.0,0.4663676640496357
13,0.9434312262093297,1.065840997521622,0.0,0.4713684046521319
14,0.9334378824828151,1.0899461591835122,0.0,0.47018322587095557
15,0.9285967747243449,1.080272804041133,0.0,0.45584891617435824
16,0.9153744260343118,1.13555784698566,0.0,0.43944060625301956
17,0.921248949488131,1.1153313459988985,0.0,0.4482937860160379
18,0.9212753926222317,1.0578166274426812,0.0,0.4593505272332839
19,0.8984851569413377,1.1067532970139626,0.0,0.4476423224601377
20,0.8924227345104034,1.0549994884520848,0.0,0.468437052059727
21,0.8782507554791605,1.0722757045656208,0.0,0.47228041970346013
22,0.8658953366949916,1.058851097644776,0.0,0.4903449808343981
23,0.8469697749652801,1.0529188151147908,0.0,0.5512688768296992
24,0.834744137011397,1.027752570010352,0.0,0.5361346832826493
25,0.8257179381367498,1.0449874917769868,0.0,0.5718429594240442
26,0.8212407867367656,1.0484689259342364,0.0,0.5597979372656834
27,0.8109637961220055,1.0506635621073352,0.0,0.549608902914522
28,0.7925827396563447,1.0338830574374287,0.0,0.5663496773134156
29,0.7794736951303939,1.0391369812171078,0.0,0.5600968758632242
30,0.7647372378708837,1.0417558356302525,0.0,0.6015343585311403
31,0.777184704926829,1.0481978533473402,0.0,0.5618762084310426
32,0.7563372340065222,0.9932220897226358,0.0,0.5681512165646677
33,0.7362853244089852,1.0312863541645418,0.0,0.5957143031225586
34,0.7513565656095267,1.0217897499821516,0.0,0.5368985370160168
35,0.7254805961355996,0.9879754168557747,0.0,0.54327079810666
36,0.7206283044129514,1.062488904509781,0.0,0.5644909513032396
37,0.732241584546269,1.0945157681059277,0.0,0.5133760678665719
38,0.7379868908050342,1.020209628670396,0.0,0.594958340103281
39,0.705064093114469,1.028109557946108,0.0,0.5378181554366341
40,0.6928179882966672,1.047617760401793,0.0,0.5594482040494684
41,0.6782898947453727,1.0689313206286717,0.0,0.5414410700380193
42,0.6753581088952744,1.0595115880742085,0.0,0.5390876851233593
43,0.672987945468281,1.043733183459887,0.0,0.5578770120219206
44,0.6771642244281099,1.0079940118615371,0.0,0.5654506862086072
45,0.6738969057893601,1.0735920639635688,0.0,0.5277167292034055
46,0.669133990450789,1.1153155095272214,0.0,0.5346733596346536
47,0.6694387989684035,1.2845001220703125,0.0,0.5022852412632028
48,0.6572564201994826,1.1555514422782718,0.0,0.5206460472447716
49,0.6513860926460534,1.0657214969007527,0.0,0.5667850435712224
50,0.6504928703125292,1.1292561862238393,0.0,0.5639852307948332
51,0.6535938735206287,1.0931679947257975,0.0,0.5371468614630918
52,0.6263995513748437,1.1280162203716546,0.0,0.5358151568605214
53,0.6189203477134338,1.1062604939034963,0.0,0.5336214561480841
54,0.6152962122862331,1.1517262670452229,0.0,0.5159649376714772
55,0.6148520302467834,1.159191659474186,0.0,0.5089708922558673
