epoch,train_loss,val_loss,val_acc,val_f1
0,1.4316897061686165,1.3373658103046466,0.0,0.22806009118896384
1,1.2420623439569443,1.3090590036257752,0.0,0.22977482871670038
2,1.2169249261910924,1.3332041847487965,0.0,0.22806009118896384
3,1.1911161052533232,1.3369462932058787,0.0,0.2336059130223427
4,1.1561987227906054,1.3630226075493637,0.0,0.2801259969744074
5,1.1521977576204,1.2745679651165756,0.0,0.37295091721570034
6,1.0997921255830758,1.151687542389952,0.0,0.35444719176006784
7,1.0732641472603186,1.2558376621017258,0.0,0.40056966896815843
8,1.0727509960960657,1.205653855445802,0.0,0.34597270832776106
9,1.0581840420683353,1.2828553999061685,0.0,0.3780974783449765
10,1.0528160569005118,1.242954662512239,0.0,0.31149865981974795
11,1.0339551128899327,1.1776177229520235,0.0,0.32277705293792214
12,1.0272743485986997,1.1115506124869963,0.0,0.33463475659555025
13,1.0342575736700916,1.075659669721718,0.0,0.3455700366457765
14,1.040590187459708,1.1305592589216507,0.0,0.42169348923135663
15,1.065930292096001,1.1490699628625776,0.0,0.3234303882047844
16,1.0660030946183128,1.1441173105264768,0.0,0.2996815854652587
17,1.056262175381755,1.1078450573953573,0.0,0.34918835165368617
18,1.0628357029951419,1.4214660007088364,0.0,0.3444192071710607
19,1.0471420463281698,1.2244615679310134,0.0,0.3017786600885309
20,1.0404832072151355,1.1299675924037207,0.0,0.4206768382980299
21,1.050161617480147,1.2083993617921833,0.0,0.3449881466852153
22,1.0249667694393438,1.4566853575544632,0.0,0.22806009118896384
23,1.0780531155034756,1.2506809085218464,0.0,0.3656360505022932
24,1.0459763743245183,1.2075661442609742,0.0,0.33872701125114113
25,1.0634867806785022,1.1371645217775987,0.0,0.44685959154868016
26,1.037420236416899,1.1314992082959368,0.0,0.35309925061883285
27,1.0243347679083339,1.1155194713303689,0.0,0.3725263537620013
28,1.0151770707136525,1.0973799583494819,0.0,0.44721506450021536
29,1.0075846804597508,1.216684246810236,0.0,0.44759945735622525
30,1.0106475937480743,1.1691609673960712,0.0,0.4649851479899419
31,1.0353065163944475,1.2111742701916408,0.0,0.3626748414770608
32,1.0242840926868084,1.199480938226685,0.0,0.41480216420587657
33,1.00955487367825,1.1169180011002264,0.0,0.3838934829247066
34,0.9950536554613815,1.0544956097714895,0.0,0.34450883478049676
35,1.0072903907337127,1.0723274171196762,0.0,0.4109300421039136
36,1.0184709961041094,1.1663517964415389,0.0,0.3562534048028145
37,1.0184051848828983,1.1953090339043122,0.0,0.4438842486620217
38,1.0184171027649707,1.0835445394092689,0.0,0.37489808817758297
39,1.0219977843494843,1.099180734499939,0.0,0.47884936079220725
40,1.0294556047969732,1.117164950457939,0.0,0.4772146884852275
41,0.9971238930004473,1.1149366294123797,0.0,0.3243851759855362
42,1.0168952709950578,1.1352178110466302,0.0,0.4198152062236127
43,1.0065743309240371,1.2488765467551608,0.0,0.4270394426232527
44,1.0235831006266438,1.1602911886907432,0.0,0.41927166207817185
45,1.0247531310818827,1.1025938228278496,0.0,0.34450883478049676
46,1.02959775258177,1.127886221863271,0.0,0.4277879315346678
47,1.0070935047472627,1.0998791926212161,0.0,0.38147944710724524
48,1.0070070390122385,1.1454757411548426,0.0,0.42916555222993485
49,0.9860879493597597,1.1331974159021603,0.0,0.4451785463211507
50,0.9869268654634397,1.1143008797349256,0.0,0.43097173670090944
51,1.0058845244276637,1.0724769771565967,0.0,0.45640730577699234
52,0.9846291032462074,1.0768677036693761,0.0,0.44235772699474957
53,0.9838433113341896,1.2540001134648335,0.0,0.4010625945836148
54,0.986007644117069,1.0982698684572862,0.0,0.4356231660072225
55,0.9814164280510558,1.0767686211409209,0.0,0.4393582731640657
56,0.9801265121648868,1.0833966526599217,0.0,0.4646846276234041
57,0.9742779917610339,1.0607067536436234,0.0,0.3932824083066307
58,0.9760120266923509,1.0578039383452493,0.0,0.44469553734881906
59,0.963089269532944,1.1533922638656577,0.0,0.4405345168472066
60,0.9692424960791494,1.0647431615127285,0.0,0.4190528127050529
61,0.9789521897181916,1.1684761146963731,0.0,0.4620744658669588
62,0.9717806825241723,1.0747440427775172,0.0,0.4199874718466723
63,1.0131526272898665,1.231999489408249,0.0,0.29129152786531015
64,1.011648764625525,1.1489840674338079,0.0,0.4144184453042633
65,0.9888407302740664,1.1664621139008444,0.0,0.4424553550979276
66,0.9981985773141392,1.124908307824994,0.0,0.4853153971671614
67,0.978966618155519,1.1186290770846932,0.0,0.4209414792202122
68,0.988471991109391,1.0768306921418591,0.0,0.34918835165368617
69,0.9947245927664419,1.080129698113424,0.0,0.4364708063838127
70,0.9705568907359918,1.095254325368697,0.0,0.4556032651078069
71,0.9922191440487822,1.1491804197625142,0.0,0.470545447340862
72,0.9672855289599385,1.1613963154526354,0.0,0.456631066702227
73,0.9916160396493662,1.1567697549924527,0.0,0.45155326008167573
74,0.9805449609939283,1.137867342398621,0.0,0.3855779096007102
75,0.9740940929982609,1.090432050022693,0.0,0.4296848302594504
76,0.9736998005796926,1.064172988772081,0.0,0.4716762027641759
77,0.9713182223871493,1.0888644186074679,0.0,0.47427179164893807
78,0.9675524658288438,1.0587531306413696,0.0,0.47287467148398443
79,0.9623387615901594,1.072257298402313,0.0,0.49535982827173874
80,0.9588992744969864,1.075630148148101,0.0,0.4807466178254148
81,0.9748883947396811,1.0548501475361558,0.0,0.4118032243358614
82,0.973749370201708,1.1054571365874368,0.0,0.42643913962451824
83,0.9798145787022746,1.1358652737370982,0.0,0.4679766516116578
84,0.9769900032506583,1.0840991943996818,0.0,0.33949266762298885
85,0.9692593267550483,1.0446280935103214,0.0,0.4607515054796876
86,0.9739287956834982,1.1359863878852705,0.0,0.46547350808901494
87,0.9671692945324956,1.0839934984012933,0.0,0.4664973577624331
88,0.9559477641940498,1.0490064496471116,0.0,0.5259331667002506
89,0.9661010460350841,1.0714691002748653,0.0,0.4539353639433249
90,0.9561380775210956,1.0617091923407413,0.0,0.4118032243358614
91,0.961970557838964,1.0336093952388117,0.0,0.3762899706176819
92,0.9607561288169397,1.055498526550771,0.0,0.5055012002792681
93,0.9812276800600485,1.0960086195026926,0.0,0.3317109365522524
94,0.9842281420009966,1.0455844371188092,0.0,0.4681171949468998
95,0.9580679472642966,1.1870023563076249,0.0,0.4012439623644332
96,0.9585082424334443,1.0739278370033045,0.0,0.4087091819992132
97,0.9656234031287245,1.1011960699415082,0.0,0.4920295683879606
98,0.9721334698862922,1.0630703121812786,0.0,0.5189147903415746
99,0.9600739580373795,1.0866203208505019,0.0,0.34702703857728473
