STDOUT:
Results will be saved in /home/philip/projects/Circuit-Completion-Using-GNNs/component classification/evaluation/FEGIN/results/model_FEGIN_dataset_ltspice_demos
Command line input: python main.py --data ltspice_demos --representation component_component --model FEGIN --layers 5 --hiddens 32 --batch_size 64 --lr 0.01 --emb_size 250 --epochs 100 --save_appendix component_component_L5_H32_BS64_LR0.01_E250 --no_val
 is saved.
-----
ltspice_demos - FEGIN
Using 5 layers, 32 hidden units, h = 2
Loading component_component representation dataset
dataset loaded 2 4 1948
ENTERED
Training FEGIN on component_component representation
Train: 1565, Test: 383
##################ITERATION #0 ****************************************
 epoch: 0, train_loss: 1.2627, test_loss: 1.3001, test_f1: 0.2669
 epoch: 1, train_loss: 1.2394, test_loss: 1.2792, test_f1: 0.2931
 epoch: 2, train_loss: 1.2189, test_loss: 1.2872, test_f1: 0.2615
 epoch: 3, train_loss: 1.2082, test_loss: 1.2632, test_f1: 0.2489
 epoch: 4, train_loss: 1.1934, test_loss: 1.3548, test_f1: 0.3277
 epoch: 5, train_loss: 1.1679, test_loss: 1.2864, test_f1: 0.3205
 epoch: 6, train_loss: 1.1482, test_loss: 1.4979, test_f1: 0.1850
 epoch: 7, train_loss: 1.1716, test_loss: 1.1631, test_f1: 0.3134
 epoch: 8, train_loss: 1.1574, test_loss: 1.1380, test_f1: 0.3319
 epoch: 9, train_loss: 1.1310, test_loss: 1.1178, test_f1: 0.3536
 epoch: 10, train_loss: 1.1105, test_loss: 1.1756, test_f1: 0.4171
 epoch: 11, train_loss: 1.1175, test_loss: 1.1430, test_f1: 0.3919
 epoch: 12, train_loss: 1.1166, test_loss: 1.1453, test_f1: 0.3463
 epoch: 13, train_loss: 1.1089, test_loss: 1.1131, test_f1: 0.4856
 epoch: 14, train_loss: 1.1014, test_loss: 1.1128, test_f1: 0.4872
 epoch: 15, train_loss: 1.0960, test_loss: 1.0953, test_f1: 0.4267
 epoch: 16, train_loss: 1.0954, test_loss: 1.0803, test_f1: 0.4984
 epoch: 17, train_loss: 1.0495, test_loss: 1.2475, test_f1: 0.3477
 epoch: 18, train_loss: 1.0728, test_loss: 1.1300, test_f1: 0.4886
 epoch: 19, train_loss: 1.0639, test_loss: 1.1683, test_f1: 0.5031
 epoch: 20, train_loss: 1.1249, test_loss: 1.2006, test_f1: 0.4332
 epoch: 21, train_loss: 1.0659, test_loss: 1.0732, test_f1: 0.4532
 epoch: 22, train_loss: 1.0488, test_loss: 1.1084, test_f1: 0.4695
 epoch: 23, train_loss: 1.0300, test_loss: 1.0888, test_f1: 0.4150
 epoch: 24, train_loss: 1.0355, test_loss: 1.0752, test_f1: 0.4396
 epoch: 25, train_loss: 1.0459, test_loss: 1.3078, test_f1: 0.4829
 epoch: 26, train_loss: 1.0348, test_loss: 1.0497, test_f1: 0.5685
 epoch: 27, train_loss: 1.0212, test_loss: 1.0923, test_f1: 0.4554
 epoch: 28, train_loss: 1.0274, test_loss: 1.0354, test_f1: 0.4826
 epoch: 29, train_loss: 1.0013, test_loss: 1.0174, test_f1: 0.5144
 epoch: 30, train_loss: 0.9851, test_loss: 1.0421, test_f1: 0.5128
 epoch: 31, train_loss: 0.9942, test_loss: 1.0069, test_f1: 0.4985
 epoch: 32, train_loss: 0.9984, test_loss: 1.0216, test_f1: 0.5071
 epoch: 33, train_loss: 0.9956, test_loss: 1.1393, test_f1: 0.4845
 epoch: 34, train_loss: 0.9865, test_loss: 1.0291, test_f1: 0.5339
 epoch: 35, train_loss: 0.9884, test_loss: 1.1486, test_f1: 0.5561
 epoch: 36, train_loss: 0.9913, test_loss: 1.0596, test_f1: 0.4945
 epoch: 37, train_loss: 0.9724, test_loss: 1.0911, test_f1: 0.5454
 epoch: 38, train_loss: 0.9755, test_loss: 1.1268, test_f1: 0.5561
 epoch: 39, train_loss: 0.9853, test_loss: 1.0118, test_f1: 0.5416
 epoch: 40, train_loss: 0.9726, test_loss: 0.9933, test_f1: 0.5774
 epoch: 41, train_loss: 0.9527, test_loss: 1.0254, test_f1: 0.5810
 epoch: 42, train_loss: 0.9502, test_loss: 1.0223, test_f1: 0.5095
 epoch: 43, train_loss: 0.9403, test_loss: 1.0673, test_f1: 0.5238
 epoch: 44, train_loss: 0.9378, test_loss: 1.1460, test_f1: 0.5501
 epoch: 45, train_loss: 0.9488, test_loss: 1.0362, test_f1: 0.5335
 epoch: 46, train_loss: 0.9229, test_loss: 1.0035, test_f1: 0.5806
 epoch: 47, train_loss: 0.9291, test_loss: 1.0299, test_f1: 0.5771
 epoch: 48, train_loss: 0.9429, test_loss: 1.0110, test_f1: 0.5634
 epoch: 49, train_loss: 0.9511, test_loss: 0.9974, test_f1: 0.5781
 epoch: 50, train_loss: 0.9160, test_loss: 1.0806, test_f1: 0.5316
 epoch: 51, train_loss: 0.9022, test_loss: 1.0104, test_f1: 0.5551
 epoch: 52, train_loss: 0.8899, test_loss: 1.0464, test_f1: 0.5830
 epoch: 53, train_loss: 0.8876, test_loss: 1.0777, test_f1: 0.5566
 epoch: 54, train_loss: 0.8901, test_loss: 1.0598, test_f1: 0.5359
 epoch: 55, train_loss: 0.8830, test_loss: 1.0359, test_f1: 0.5656
 epoch: 56, train_loss: 0.8879, test_loss: 1.0345, test_f1: 0.5534
 epoch: 57, train_loss: 0.8751, test_loss: 1.0047, test_f1: 0.5646
 epoch: 58, train_loss: 0.8798, test_loss: 0.9866, test_f1: 0.5772
 epoch: 59, train_loss: 0.8744, test_loss: 1.0216, test_f1: 0.5628
 epoch: 60, train_loss: 0.8712, test_loss: 0.9889, test_f1: 0.5736
 epoch: 61, train_loss: 0.8624, test_loss: 1.0415, test_f1: 0.5569
 epoch: 62, train_loss: 0.8754, test_loss: 1.0453, test_f1: 0.5777
 epoch: 63, train_loss: 0.8470, test_loss: 1.0433, test_f1: 0.5520
 epoch: 64, train_loss: 0.8524, test_loss: 1.0800, test_f1: 0.5561
 epoch: 65, train_loss: 0.8912, test_loss: 1.0737, test_f1: 0.5534
 epoch: 66, train_loss: 0.8735, test_loss: 1.0179, test_f1: 0.5673
 epoch: 67, train_loss: 0.8655, test_loss: 1.0319, test_f1: 0.5896
 epoch: 68, train_loss: 0.8719, test_loss: 1.0291, test_f1: 0.5755
 epoch: 69, train_loss: 0.8665, test_loss: 0.9945, test_f1: 0.5904
 epoch: 70, train_loss: 0.8394, test_loss: 1.0919, test_f1: 0.4886
