 epoch: 0, train_loss: 1.2759, test_loss: 1.3456, test_f1: 0.2281
 epoch: 1, train_loss: 1.1793, test_loss: 1.3655, test_f1: 0.2695
 epoch: 2, train_loss: 1.1717, test_loss: 1.2556, test_f1: 0.2615
 epoch: 3, train_loss: 1.1420, test_loss: 1.2112, test_f1: 0.2904
 epoch: 4, train_loss: 1.1446, test_loss: 1.2170, test_f1: 0.3031
 epoch: 5, train_loss: 1.1272, test_loss: 1.1882, test_f1: 0.3491
 epoch: 6, train_loss: 1.1187, test_loss: 1.1528, test_f1: 0.3158
 epoch: 7, train_loss: 1.1043, test_loss: 1.1858, test_f1: 0.2988
 epoch: 8, train_loss: 1.0913, test_loss: 1.2239, test_f1: 0.3955
 epoch: 9, train_loss: 1.1810, test_loss: 1.2575, test_f1: 0.2539
 epoch: 10, train_loss: 1.1160, test_loss: 1.2465, test_f1: 0.2586
 epoch: 11, train_loss: 1.0855, test_loss: 1.3109, test_f1: 0.3816
 epoch: 12, train_loss: 1.0764, test_loss: 1.4451, test_f1: 0.1954
 epoch: 13, train_loss: 1.0303, test_loss: 1.1584, test_f1: 0.3610
 epoch: 14, train_loss: 1.0419, test_loss: 1.1175, test_f1: 0.3674
 epoch: 15, train_loss: 1.0622, test_loss: 1.1889, test_f1: 0.3803
 epoch: 16, train_loss: 1.0600, test_loss: 1.2233, test_f1: 0.4166
 epoch: 17, train_loss: 1.0536, test_loss: 1.1922, test_f1: 0.3205
 epoch: 18, train_loss: 1.0268, test_loss: 1.1575, test_f1: 0.3567
 epoch: 19, train_loss: 1.0465, test_loss: 1.1419, test_f1: 0.3650
 epoch: 20, train_loss: 1.0250, test_loss: 1.4138, test_f1: 0.2931
 epoch: 21, train_loss: 1.0336, test_loss: 1.1143, test_f1: 0.4120
 epoch: 22, train_loss: 1.0064, test_loss: 1.1686, test_f1: 0.3578
 epoch: 23, train_loss: 1.0212, test_loss: 1.1393, test_f1: 0.3945
 epoch: 24, train_loss: 1.0754, test_loss: 1.1377, test_f1: 0.4338
 epoch: 25, train_loss: 1.0223, test_loss: 1.1348, test_f1: 0.3586
 epoch: 26, train_loss: 1.0493, test_loss: 1.1575, test_f1: 0.3567
 epoch: 27, train_loss: 1.0281, test_loss: 1.1896, test_f1: 0.3176
 epoch: 28, train_loss: 1.0379, test_loss: 1.1577, test_f1: 0.4231
 epoch: 29, train_loss: 1.0232, test_loss: 1.1569, test_f1: 0.4400
 epoch: 30, train_loss: 1.0129, test_loss: 1.1556, test_f1: 0.4422
 epoch: 31, train_loss: 1.0621, test_loss: 1.2041, test_f1: 0.4148
 epoch: 32, train_loss: 1.0430, test_loss: 1.1562, test_f1: 0.3625
 epoch: 33, train_loss: 1.0207, test_loss: 1.1563, test_f1: 0.3234
 epoch: 34, train_loss: 0.9977, test_loss: 1.1940, test_f1: 0.3732
 epoch: 35, train_loss: 1.0295, test_loss: 1.3138, test_f1: 0.2799
 epoch: 36, train_loss: 1.0859, test_loss: 1.1045, test_f1: 0.4307
 epoch: 37, train_loss: 1.0375, test_loss: 1.1542, test_f1: 0.3733
 epoch: 38, train_loss: 1.0261, test_loss: 1.1398, test_f1: 0.4182
 epoch: 39, train_loss: 1.0110, test_loss: 1.1307, test_f1: 0.3295
 epoch: 40, train_loss: 1.0489, test_loss: 1.2409, test_f1: 0.3728
 epoch: 41, train_loss: 1.0189, test_loss: 1.2568, test_f1: 0.3262
 epoch: 42, train_loss: 1.0293, test_loss: 1.1063, test_f1: 0.3910
 epoch: 43, train_loss: 1.0245, test_loss: 1.1482, test_f1: 0.3290
 epoch: 44, train_loss: 1.0071, test_loss: 1.1550, test_f1: 0.3317
 epoch: 45, train_loss: 1.0069, test_loss: 1.1453, test_f1: 0.3740
 epoch: 46, train_loss: 1.0017, test_loss: 1.1653, test_f1: 0.3599
 epoch: 47, train_loss: 1.2192, test_loss: 1.2500, test_f1: 0.2472
 epoch: 48, train_loss: 1.1205, test_loss: 1.2344, test_f1: 0.3083
