global_epoch,train_loss,val_loss,val_acc,val_f1
0,6.595191342914447,1.3281072312795774,0.0,0.22806009118896384
1,1.372940282852124,1.30409332355071,0.0,0.22806009118896384
2,1.27417604839459,1.297344835246512,0.0,0.22806009118896384
3,1.283620848442419,1.3045195337997715,0.0,0.22806009118896384
4,1.2628551503720755,1.310877349295753,0.0,0.22806009118896384
5,1.2543091732092178,1.3132831384245471,0.0,0.22806009118896384
6,1.2559112420859047,1.3094035415051812,0.0,0.22806009118896384
7,1.252918990808554,1.3062329005946067,0.0,0.22806009118896384
8,1.2650339345200754,1.304960923157535,0.0,0.22806009118896384
9,1.2545339240052829,1.30400117321363,0.0,0.22806009118896384
10,1.253007971135953,1.3035930105662532,0.0,0.22806009118896384
11,1.2521740457120414,1.303433649844974,0.0,0.22806009118896384
12,1.2521059666197902,1.3047560649503305,0.0,0.22806009118896384
13,1.2518206352623888,1.305737448112149,0.0,0.22806009118896384
14,1.2574945131429849,1.3062525418035045,0.0,0.22806009118896384
15,1.2753763054887326,1.3074138432196476,0.0,0.22806009118896384
16,1.2623123140761647,1.3067444485099136,0.0,0.22806009118896384
17,1.25150031784472,1.3078093366896826,0.0,0.22806009118896384
18,1.253257805242325,1.309017490157882,0.0,0.22806009118896384
19,1.25226505175947,1.3066931343576615,0.0,0.22806009118896384
20,1.2520327565007316,1.302070597755691,0.0,0.22806009118896384
21,1.2526963401526308,1.3012471809088406,0.0,0.22806009118896384
22,1.2529930804865048,1.3028612659743186,0.0,0.22806009118896384
23,1.2530990436815987,1.304663317010546,0.0,0.22806009118896384
24,1.2522643605741068,1.3045840748918898,0.0,0.22806009118896384
25,1.2530845684746204,1.3042639590430198,0.0,0.22806009118896384
26,1.2526706731357513,1.3049484531810949,0.0,0.22806009118896384
27,1.2523448030026958,1.3030630166474584,0.0,0.22806009118896384
28,1.2529178866182273,1.3012765431217364,0.0,0.22806009118896384
29,1.2534737115469985,1.3061464075631324,0.0,0.22806009118896384
30,1.2538833868770172,1.304073044898927,0.0,0.22806009118896384
31,1.2527086858170482,1.3047253083311234,0.0,0.22806009118896384
32,1.2523565831656653,1.3092489217653598,0.0,0.22806009118896384
