STDOUT:
Results will be saved in /home/philip/projects/Circuit-Completion-Using-GNNs/component classification/evaluation/FEGIN/results/model_FEGIN_dataset_ltspice_demos
Command line input: python main.py --data ltspice_demos --representation component_net --model FEGIN --layers 2 --hiddens 128 --batch_size 256 --lr 0.0001 --emb_size 128 --epochs 100 --save_appendix component_net_L2_H128_BS256_LR0.0001_E128 --no_val
 is saved.
-----
ltspice_demos - FEGIN
Using 2 layers, 128 hidden units, h = 2
Loading component_net representation dataset
dataset loaded 3 4 1948
ENTERED
Training FEGIN on component_net representation
Train: 1565, Test: 383
##################ITERATION #0 ****************************************
 epoch: 0, train_loss: 1.3621, test_loss: 1.3687, test_f1: 0.2281
 epoch: 1, train_loss: 1.3516, test_loss: 1.3658, test_f1: 0.2281
 epoch: 2, train_loss: 1.3455, test_loss: 1.3622, test_f1: 0.2281
 epoch: 3, train_loss: 1.3381, test_loss: 1.3577, test_f1: 0.2281
 epoch: 4, train_loss: 1.3309, test_loss: 1.3528, test_f1: 0.2281
 epoch: 5, train_loss: 1.3245, test_loss: 1.3466, test_f1: 0.2281
 epoch: 6, train_loss: 1.3155, test_loss: 1.3399, test_f1: 0.2281
 epoch: 7, train_loss: 1.3049, test_loss: 1.3317, test_f1: 0.2281
 epoch: 8, train_loss: 1.2957, test_loss: 1.3224, test_f1: 0.2336
 epoch: 9, train_loss: 1.2837, test_loss: 1.3129, test_f1: 0.2336
 epoch: 10, train_loss: 1.2708, test_loss: 1.3033, test_f1: 0.2441
 epoch: 11, train_loss: 1.2580, test_loss: 1.2934, test_f1: 0.2444
 epoch: 12, train_loss: 1.2427, test_loss: 1.2830, test_f1: 0.2494
 epoch: 13, train_loss: 1.2319, test_loss: 1.2748, test_f1: 0.2486
 epoch: 14, train_loss: 1.2138, test_loss: 1.2666, test_f1: 0.2490
 epoch: 15, train_loss: 1.2036, test_loss: 1.2586, test_f1: 0.2519
 epoch: 16, train_loss: 1.1870, test_loss: 1.2519, test_f1: 0.2888
 epoch: 17, train_loss: 1.1741, test_loss: 1.2455, test_f1: 0.2933
 epoch: 18, train_loss: 1.1654, test_loss: 1.2376, test_f1: 0.3067
 epoch: 19, train_loss: 1.1508, test_loss: 1.2320, test_f1: 0.3065
 epoch: 20, train_loss: 1.1410, test_loss: 1.2239, test_f1: 0.3036
 epoch: 21, train_loss: 1.1297, test_loss: 1.2169, test_f1: 0.3105
 epoch: 22, train_loss: 1.1252, test_loss: 1.2117, test_f1: 0.3201
 epoch: 23, train_loss: 1.1175, test_loss: 1.2103, test_f1: 0.3201
 epoch: 24, train_loss: 1.1122, test_loss: 1.2021, test_f1: 0.3235
 epoch: 25, train_loss: 1.0986, test_loss: 1.1979, test_f1: 0.3290
 epoch: 26, train_loss: 1.0953, test_loss: 1.1960, test_f1: 0.3791
 epoch: 27, train_loss: 1.0875, test_loss: 1.1876, test_f1: 0.3857
 epoch: 28, train_loss: 1.0821, test_loss: 1.1869, test_f1: 0.3842
 epoch: 29, train_loss: 1.0813, test_loss: 1.1840, test_f1: 0.3935
 epoch: 30, train_loss: 1.0737, test_loss: 1.1756, test_f1: 0.3909
 epoch: 31, train_loss: 1.0673, test_loss: 1.1697, test_f1: 0.3937
 epoch: 32, train_loss: 1.0629, test_loss: 1.1637, test_f1: 0.3963
 epoch: 33, train_loss: 1.0573, test_loss: 1.1723, test_f1: 0.4012
 epoch: 34, train_loss: 1.0545, test_loss: 1.1612, test_f1: 0.4040
 epoch: 35, train_loss: 1.0515, test_loss: 1.1616, test_f1: 0.4088
 epoch: 36, train_loss: 1.0427, test_loss: 1.1504, test_f1: 0.3972
 epoch: 37, train_loss: 1.0416, test_loss: 1.1504, test_f1: 0.4173
